job_id,processed_title,processed_description,processed_location,views,applies,processed_company_name,work_type,average_salary
3837546918,pilot command phenom,world class jet llc seeking trustworthy professional embraer phenom pic position looking professional aviator able represent u cockpit management excel position must team player able communicate effectively company flight control maintenance control crew member must also able provide safe service compliance pertinent regulation ensuring client need met return wcj provide training tool resource need successful position world class jet company value employee strives provide great working environment excellent remuneration package provide great salary hard day kcm privilege uniform flight medical ample pto well medical dental vision plan contributing position requires applicant live willing relocate within drive teterboro airport kteb traffic want work company feel valued voice heard posse qualification listed like speak concerning following opportunity minimum qualification consideration total hour hour hour certificate required phenom type required familiarity part regs helpful desire provide service desire work within company culture value fair treatmenta desire work within company culture value safety compliance world class jet llc provides equal employment opportunity eeo employee applicant employment without regard race color religion sex national origin age disability genetics addition federal law requirement world class jet llc complies applicable state local law governing nondiscrimination employment every location company facility policy applies term condition employment including recruiting hiring placement promotion termination layoff recall transfer leaf absence compensation training world class jet llc expressly prohibits form workplace harassment based race color religion gender sexual orientation gender identity expression national origin age genetic information disability veteran status improper interference ability world class jet llc employee perform job duty may result discipline including discharge world class jet llc enforces workplace policy,teterboro nj,-0.1344684969457328,-0.1103967087129433,leviate air group,1,0.3338595672997368
3837811979,wholesale sale director luxury fashion accessory company,sale director play key role managing developing eugenia kim domestic international retail partnership business individual critical member wholesale team responsibility define immediate business plan manage business operation client relationship provide smooth consistent service line eugenia kim wholesale strategy sale director responsible achieving seasonal annual sale target category product addition current brand hat accessory business eugenia kim launching activewear collection may job requirement manage wholesale sale eugenia kim brand international develop existing business target new sale opportunity maximum profitability growth brand strategic manner including limited distribution licensing future retail collaboration shop trunk achieve sale goal set eugenia kim define sale goal member sale manage mentor sale develop expert knowledge competitive landscape including merchandising pricing plan oversee direct trade show travel communicate detail based sale analysis sale design andproduction collaborate finance team determine budget projection monthly quarterly annual monitor analyze brand performance maximize seasonal buy reorder opportunity well recommend strategy drive monitor sale order life cycle ensure delivery date shared updated retailer follow shipment ensure seamless perform weekly monthly sale develop seasonal projection forecast sale markdowns manage at inventory partner client ensure sale associate trained product visualmerchandising guideline strengthen business performance retain brand positioning andbrand stay date industry trend development provide valuable insight andrecommendations maintain highest level client service act brand ambassador desired skill experience year experience senior account executive luxury accessory brand strong relationship domestic international strong computer skill emphasis microsoft excel joor experience trade show trunk willingness previous experience tennis activewear apparel previous experience licensing managing distributor independent sale rep language skill exceptional verbal written communication skill excellent presentation negotiation excellent skill solution strong ability take initiative ownership ability react quickly strong sense high energy entrepreneurial spirit team player,new york ny,0.8031300166502692,1.3569020998972807,unknown,1,-0.0069063377812296
3838150253,account executive,discover extraordinary sale career client opening satellite office strongsville ohio hired people senior management looking rep build new office headquartered orange county california satellite office across u high volume high reward role realistic first year income potential starting base salary year strongsville ohio rep year average earn well per year solid tenure throughout company company summary client one top independent lessor u specialize providing custom equipment financing solution company throughout u canada vertical market consist automotive aerospace aviation biotech construction healthcare manufacturing mining technology transportation ready take career next level develop skill manage complex middle large ticket transaction way proposal successful funding phase love hear believe recognizing rewarding high performer offer incredible development career growth opportunity activity daily prospecting engaging financial ceo cfo utilizing software microsoft salesforce zoominfo database prospect stay connected sale account building relationship key desired successful candidate must exhibit strong desire succeed competitive drive ability close transaction meet individual quarterly sale goalsprefer sale experience banking leasing finance private equity experienceprefer bachelor degree finance accounting economics marketingcandidates sale experience preferred develop lasting relationship enterprise account candidate featured benefit medical insurancevision insurancedental insurancepension plantuition assistancedisability k paid paternity leavepaid maternity leave,strongsville oh,-0.1461884783656828,-0.1103967087129433,new wave recruiting,1,-0.0069063377812296
3838161045,cnc machinsits needed,rio rancho aerospace shop looking cnc lathe mill department interviewing skilled operator set experience programming experience looking individual least year experience seasoned pro currently day shift u extremely established small company business year current rio rancho location since primarily specializing small medium sized part serving aircraft jet engine industry segment also industry defense semiconductor high precision market machining various metal aluminum high temp alloy job type hour per weekbenefits k health insurance hour shiftmonday friday,rio rancho nm,-0.1579084597856329,-0.1103967087129433,unknown,1,-0.0069063377812296
3838533579,vice president operation,company descriptiontexas eye cataract dedicated helping individual achieve best vision overall eye health offer wide range advanced eye surgery vision correction option including laser implant cataract procedure well treatment glaucoma procedure customized meet specific need patient strive provide exceptional experience highest level care role descriptionthis role vice president operation texas eye cataract vice president operation responsible overseeing managing operation including operation management p l management customer service strategic planning project management role located waxahachie tx qualificationsstrong operation management p l management skillsexcellent customer service skillsexperience strategic planning project managementability analyze optimize operational processesstrong leadership team management skillsexcellent communication interpersonal skillsbachelor degree business administration related field master degree preferred experience healthcare industry plus,waxahachie tx,-0.0875885712659327,-0.2648492148824406,unknown,1,-0.0069063377812296
3838581744,sap ewm consultant,sap logistics analyst ewm contractfoster city ca bachelor degree information technology related field equivalent work direct sap experience designing implementing hana ewm extended warehouse management experience experience sap ewm module sap hana must strong working knowledge sap ewm main emphasis managing sap configuration support warehouse candidate able confidently work ewm implementation hana covering logistics execution inbound outbound internal warehouse process production material staging physical inventory strong understanding sap hana integration ewm transportation management tm production planning pp quality management qm material management mm inventory management im controlling worked implementation,foster city ca,0.0882111500333176,0.0440557974565539,united business solution inc,1,-0.0069063377812296
3838732090,print traffic,ideal candidate entire production process strategize internal team ensure operational excellence also run quality assessment ensure customer satisfaction basic responsibility scope work service act main point contact filmmaker distributor coordinate troubleshoot delivery film file company send video request filmmaker via cinesend portal missing improperly formatted festival content qc film via cinesend portal advance delivery replacement file needed liaise filmmaker regarding file issue replacement file needed communicate company order resolve issue timely manner payment flat fee based experience qualification bachelor degree equivalent year production experiencestrong organizational managerial skill,brooklyn ny,1.6821286231465211,1.279675846812532,brooklyn film festival,0,-0.2403309827616916
3838774352,journeyman electrician,job summary general supervision perform skilled work installation maintenance repair electrical electronic system wiring fixture apparatus control equipment perform related work required frequent travel customer job site required responsibility foster safest possible working environment adhering federal state local safety regulation company policiesensures electrical system adhere national electrical standard regulationsconducts workplace exam prior shift identifies promptly resolve hazardsconducts document inspection equipment immediately report safety defect identifiedinstalls electrical systemsuses blue print wiring diagram manufacturer installation manual complete projectscompletes work order recording material used jobconducts general electrical system maintenance troubleshoots electrical issue testing equipmentidentifies electrical problem repair themensures prompt reporting accident near miss involving team participates investigation determine root cause work individually part team successfully complete projectsprojects professional respectful demeanor time representing company demonstrates guidance coaching mentoring le experienced team membersperforms project duty assigned required working knowledge mine safety health administration msha standard occupational safety health administration osha pertinent electrical code mindsetability communicate clearly effectivelytroubleshooting skillsmotivated skillsvalid driver license dot license preferredmust tool journeyman license preferred enrolled final year apprenticeship programminimum three year relevant work experience industrial manufacturing mining environmentsolid understanding equipment electrical speed production equipmentmechanical aptitude physical requirement frequently required walk sit stand balance stoop bend push pull lift reach kneel crouch crawl climb use handsmust vision hearing ability talkexposure temperaturesmust able lift pound timesability travel independently customer job site extended period timesstrong manual dexterity eye hand coordinationability identify wire distinct color join team competitive paymedical reimbursement carddentalvisionlife insurance cost disability insurance cost k plan matchuniforms cost safety shoe reimbursementpaid holidayspaid time offdiscretionary bonustuition assistancereferral bonus programand,sparrow point md,-0.0993085526858827,-0.1103967087129433,fst search,1,-0.2453163879530261
3839567678,senior landman,company tract software help automate organize simplify title title management system empowers company improve speed accuracy standardization title diligence process achieve operational strategic goal patented computation engine analyzes dimension ownership automatically calculate ownership interest combined robust interpretation library dramatically improves outdated manual process creates ownership knowledge graph multiple report essential client tract land solution tl wholly owned subsidiary tract providing necessary land service needed acquisition within basin includes full mineral leasehold surface ownership analysis multitude purpose include acquisition divestiture transaction mineral royalty lead generation title opinion oil gas operation tl active major basin project drilling operation asset management renewables carbon sequestration space opportunity tract land solution llc tl seeking senior title landman work independent contractor working directly tl project management tract leadership team individual responsible comprehensive analysis document title report mineral leasehold estate responsibility comprehensive analysis interpretation document complete requested work order whereby meeting specific deadline billing parameter clearly communicating unexpected issue need county record determine surface mineral leasehold ownership utilizing online database necessary travel county courthouse review county accurately prepare title report utilizing tract software utmost degree detail necessary critical thinking specific deadline billing parameter clearly communicating unexpected issue need duty generally related oil gas title research reporting function mandatory requirement minimum year full mineral leasehold title experienceability deed plot preferably using sandy knoll softwareadaptable technology preferred qualification required tract experienceproject management experiencejd cpl rplaapl local chapter membership requirementsmastery tract university course compensation commensurate experiencework authorization candidate must already authorized work united state,united state,-0.1579084597856329,-0.1103967087129433,tract,1,-0.0069063377812296
3840166122,senior salesforce developer,role salesforce developerlocation new york onsite person interview mandatory duration full time experience level yearsinterview mode interview à interview à client interview client interview person job descriptionprimary skill apex sfdc salesforce programmer good experience coding good exp apex lightning soql thanks regardsneetamtalent acquisitiontanisha system incdesk neetam web wood ave south suite iselin nj,new york ny,0.1585310385530177,0.1985083036260511,tanisha system inc,1,-0.0069063377812296
3840217276,revenue cycle specialist,revenue cycle specialist responsible following claim service rendered insurance company either reject deny claim wherein corrected resubmitted remaining balance medical biller must submit insurance send bill patient whichever applicable athena ehr billing google doc sheet experience required work assigned hold worklist effectively resolve denial take back credit work directly insurance company patient healthcare provider get claim processed ultimately appeal denied unpaid insurance regarding discrepancy insurance guideline policy cm guideline rebill project additional daily reportsverify patient insurance coverage update patient bill accuracy completeness obtain missing collection unpaid account establishing payment arrangement patient monitoring payment following patient lapse touch collection agency figuring legal option question patient may primary billing resource staff competenciescommunication proficiencyethical conduct complianceflexibilityinitiativetime management preferred education year experience medical billingcollections account receivable experiencestrong skill set insurance payer policy rulesexperience knowledge medical code,north carolina united state,-0.1461884783656828,-0.1103967087129433,orthopaedic specialist north carolina,1,-0.0069063377812296
3840554223,instructional coach elementary,company description truth academy new private christian school located pleasant grove community dallas texas work partnership family integrate education biblical truth discipleship mission train student spiritually academically operate purpose live biblical worldview role description role instructional coach elementary truth academy dallas instructional coach responsible providing support guidance elementary school teacher assisting curriculum development conducting coaching session leading staff development activity role position located dallas tx qualification experience curriculum development educationdemonstrated ability coaching providing instructional supportstrong educational leadership skillsexperience staff development trainingexcellent communication interpersonal skillspassion integrating biblical truth educationability work collaboratively teacher parentsknowledge elementary education standard best practicesbachelor master degree education related field,dallas tx,-0.1461884783656828,-0.1103967087129433,truth academy dallas,1,-0.0069063377812296
3840584142,manager account publisher,job responsibility agency setup onboarding session maintenancesupport partnership agreement conversationssupply partnership development outreach establish onboard maintain partnershipsclient account management support ticket prioritize agency medium owner product vendor health program inventory integrity adquicklead building user faq onboarding user support adquick customer feedback system product prioritization ideal year facing experienceadtech experiencestartup experiencemedia ooh knowledgehigh proficiency digital tech tool support ex crm ex salesforce project management ex asana slack quip excelextroverted strong interpersonal organizational skillsa bachelor degree tech savvy platform able demonstrate aspect adquick various type obsessed expert customer experience able think ahead client need able quickly problem solvedetail oriented proclivity think ahead outside boxversatile able adapt environmentscrappy able balance individual work cross team collaboration project managementdata driven analyticalambitious,new york united state,1.646968678886671,2.978653414677002,adquick,1,0.0101319574728186
3840688146,chief development officer,chief development officerdivision financial developmentclassification exemptreports chief executive officer ceo summaryas chief development officer cdo spearhead transformative leadership initiative crafting comprehensive strategy overseeing seamless execution foster enduring financial resilience pivotal role entail orchestrating substantial growth across every facet halifax humane society fundraising landscape nurturing engaging donor securing annual major planned gift orchestrating special campaign nurturing relationship foundation corporation orchestrating unforgettable special event helm driving forward society mission unwavering dedication innovative vision essential duty provide strategic leadership enhance organization funding develop ass refine fundraising strategy program efficiency secure operating revenue various campaign overseeing prospecting communication engagement cultivate relationship solicit contribution individual corporation foundation participating major gift implement ongoing program encourage planned gift maintain relationship key community coordinate donor recognition event activity involving staff board establish fundraising policy board approval including endowment purpose gift acceptance research compose funding supervise direct mail program data management fundraising collaborate department head align funding need donor deliver monthly fundraising report coo conduct annual program manage fundraising database ensure accuracy confidentiality donor oversee special event staff project related fundraising optimizing resource set annual goal department staff provide guidance resolution maintain professional environment staff training manage staff discipline performance recruitment within development prepare departmental report manage fundraising serve special committee lead project related development organizational ensure quality care stakeholder respond situation may impact organization fulfill additional duty assigned demonstrating flexibility availability adhere punctuality complete assigned shift required qualificationsto perform job successfully individual must able perform essential duty satisfactory manner requirement listed representative knowledge skill ability required reasonable accommodation may made enable individual disability perform essential function b accounting finance mba cpa highly year progressively responsible financial leadership role preferably real estate development property management construction proved track record fundraising combination education work experience may course concentration finance public relation communication fundraising technique related must posse valid unrestricted florida driver license clean dmv record past year knowledge skill proficient grant writing development public relation track record skilled managing diverse team professional volunteer fundraiser fostering collaboration exceeding demonstrated success meeting surpassing fundraising excellent verbal written communication ability effectively conveying organization mission various proven capability securing funding foundation corporation including proposal development adherence experience initiating overseeing fundraising proficient donor cultivation maintaining competent event planning including securing sponsorship donation volunteer skilled strategic analysis directing complex project accountability experienced budget administration revenue expense projection financial accomplished executive team collaboration interaction stakeholder posse sound judgment discretion handling confidential highly adaptable strong work ethic entrepreneurial mindset manage diverse responsibility changing proficient development tool proficient computer skill including word excel powerpoint petpoint application interested qualified applicant send cover letter resume miguel subject line cdo candidate application considered confidential final stage hiring process,daytona beach fl,-0.1579084597856329,-0.1103967087129433,halifax humane society inc,1,0.0868042861160361
3840910043,senior cost accountant,looking experienced cost accountant join manufacturing team ideal candidate responsible conducting study gather cost information available general accounting system responsible generating report analyzing providing recommendation improve profitability reduce risk particularly regard inventory practice job highlight analyzes product design raw material manufacturing method service determine impact cost including efficiency coordinate engineering department prototype first article engineering change notice ensures necessary analysis modification update bill material enterprise resource planning erp actual manufacturing cost generates report compare standard cost actual production cost identify address cost detailed inventory analysis aging report identify net realizable value provide visibility inventory level inform motivated passion cost accounting manufacturing industry encourage apply exciting opportunity,greater paul area,-0.0289886641661826,-0.2648492148824406,oggi talent,1,-0.0069063377812296
3841003722,senior data full time,job type permanent responsibility ensure system meet business requirement industry practice mortgage algorithm prototype predictive model proof new data management technology software engineering tool existing data tool analytics line business assist building optimizing product innovative industry data analytics expert strive greater functionality data system benefit flexible scheduleflexible spending accountpaid time offreferral programtuition reimbursement,california united state,0.2757308527525181,1.047997087558286,unknown,1,-0.2450880747966219
3841334821,registered client service associate,position summary registered client service associate csas help shape future service modernizing client experience elevated standard care registered csa assist development growth business engaging utilizing full capability firm key role requires understanding firm policy procedure firm capability order deliver full firm client duty responsibility client support cultivate enhance new existing client relationship active communication client processing client request resolving inquiry providing guidance making sure key information documentation remains currentidentify assist firm service solution support client need including banking product service secure digital offering like morgan stanley online morgan stanley mobileconfirm authorization authenticate client processing requestsonboard maintain client account including collecting client information required documentation capturing assessing risk processing money movement transaction handling estate need examplesinput order direction client financial advisor discus reinvestment option corporate action client direction financial advisorsprepare financial plan client report material client meetingsreview take appropriate action client account alert partner financial advisor developing business plan delivering client service modelsupport team marketing strategy maintaining marketing material including digital social medium platform planning client event seminarsactively engage available training education program including firm strategic priority professional development staying current policy procedure new platform attend scheduled field service professional training callsperform administrative duty support financial advisor daily business practice including limited telephone coverage business travel arrangement coordination client meeting prepare travel expense report file calendar maintenanceproactively participate firm initiative directed local managementregularly seek opportunity use firm resource peer sharing collaborating financial advisor education experience knowledge skill education experience active series g series series ag series ra two year industry experience preferredhigh school degree preferred strong industry product branch procedure knowledgeexceptional writing interpersonal client service skillsdetail oriented superior organizational skill ability prioritize tasksstrong computer skill knowledge microsoft office productsteam player ability collaborate othersability work evolving environmentgoal oriented result drivenknowledge financial service product including limited equity bond option mutual fund annuity insurance managed account report business service officer expected base pay rate role per year commencement employment however base pay hired determined individualized basis part total compensation package depending position may also include commission earnings incentive compensation discretionary bonus short incentive package morgan stanley sponsored benefit program morgan stanley goal build maintain workforce diverse experience background uniform reflecting standard integrity excellence consequently recruiting effort reflect desire attract retain best brightest talent pool want first choice prospective employee policy firm ensure equal employment opportunity without discrimination harassment basis race color religion creed age sex sex stereotype gender gender identity expression transgender sexual orientation national origin citizenship disability marital civil status pregnancy veteran military service status genetic information characteristic protected law morgan stanley equal opportunity employer committed diversifying workforce posting date apr primary location state york job wealth management employment type full time job level,new york ny,7.260839779042733,1.3569020998972807,morgan stanley,1,-0.0409829282893262
3841949093,warehouse associate,responsibilitiesoperate forklift safely moving inventorypull fulfill customer order accuracyloading unloading truck building materialsclean organize warehouse yardassist maintain inventory count storagework well othersperform duty assigned company qualificationsability lift move material poundsforklift comprehend simple instructionswork team member,queen ny,-0.1344684969457328,-0.1103967087129433,raw equipment building material corp,1,-0.0069063377812296
3841963841,frontend engineer,ideal candidate responsible developing several key feature prepto application lot learning fun experience key responsibility development react redux develop implement responsive ui component using react redux javascript adhering best coding version control work closely team ensuring seamless integration frontend backend service utilize git version control learning engage continuous learning enhance skill apply software engineering design principle preferred qualification technical proficiency strong skill react redux javascript familiarity least one programming language knowledge database git background currently pursuing completed m degree computer science related field strong understanding software engineering design principle sensitivity eye good design understanding user experience best practice benefit comprehensive benefit free lunch snack access weekly happy hour development opportunity referral top tech company like amazon google meta snap uber interested exploring career opportunity weekly session engineer faang company providing valuable industry insight tip platform q internship emphasizes learning growth building resume help mentor small team directly working industry veteran software engineering,santa clara ca,0.7210901467106191,2.2836171369142644,prepto,1,-0.0069063377812296
3842227398,dentist,join erie team motivated belief healthcare human right provide high quality affordable care support healthier people family community erie delivers holistic care help every member family stay healthy active infancy adulthood since provided care diverse patient need regardless insurance status immigration status ability pay erie family health center top workplace chicago suburb looking valuable addition oral health team dentist examine evaluate treat recommend dental treatment registered patient erie dental center erie proud provide competitive salary health care plan generous time benefit retirement benefit erie employee eligible erie full benefit package includes medical dental vision life disability insurance flexible spending fsa health care childcare retirement program k program erie matching every first employee biweekly salary annual paid time starting day pto paid holiday competitive salary annual merit increase plus room growth career advancement principal duty responsibilitiesexamine evaluate treat recommend treatment established american dental association guideline clinic assigned procedure promptly designated clinic parent child preventive accurate legible dental chart entry dentrix software productivity requirement fiscal required travel erie site coverage requested director oral health supervises dental staff absence director oral health duty assigned director oral health service illinois customer service accredited dental graduate training pediatric dentistry one year experience providing dental treatment year experience providing dental treatment child,waukegan il,-0.0407086455861326,-0.1103967087129433,erie family health center,1,-0.0069063377812296
3842513172,staff accountant,mcinnis professional staffing human resource firm specializing pharmaceutical healthcare restaurant municipal management based milford mission provide superior talent hr service workforce management payroll operation diverse list client position onsite milford year progressive experience payroll financial analysis modeling business planning rolethe staff accountant responsible helping organization make strategic financial decision perform financial management duty including generating financial data compiling submitting report analyze assessing financial health company staff accountant aptitude thing finance work independently prioritize project company experience proactive problem solver growth mindset love working data engaging others thrive position essential duty responsibilitiesthe essential function duty listed intended illustration various type work may performed omission specific statement duty exclude position work similar related logical assignment accurate record financial trusted point person financial organizational development financial insight track company account payable account answer routine question regarding payroll maintain cash receipt disbursement journal general bank reconciliation bank quarterly annual account reconciliation monitor enforce compliance tax financial reporting standard assist financial forecast present monthly quarterly annual report financial analysis determining return investment p l leadership identify growth cost efficiency opportunity deliver achievement business objective key business case provide feedback regarding benefit cost risk preparation annual budget quarterly forecast plan senior executive board investor seek opportunity optimize financial cost investment making decision financial state filing process reconcile payroll internal external leadership establish bonus target track progress measure result improve monitor pto hris annual audit coi evaluate existing process determine need efficiency knowledge skill ability ability prioritize adhering strict driven mindset positive determined approach research data maintain strategic partnership attention detail communication skill proven ability communicate financial working knowledge financial process prioritize workload effectively managing multiple project meeting energy positive attitude flexibility attention detail high degree running finance multiple ein qualificationstechnicalproficiency quickbooks adp run wfn expert proficiency excel best practice finance operation sound working knowledge employment law practice relate interact effectively employee leadership initiative assure timely compliance reconciliation deadline resolution pending finance payroll accurate thorough well organized working detailed confidential sensitive ability remain flexible change assignment learn apply new skill accommodate changing work organizational interpersonal analytical quantitative passion data insight ability practice ethical professional standard conduct including confidentiality experiencea bachelor degree finance similar field year progressive experience payroll financial analysis modeling business quickbooks adp engaging presenting financial data senior executive cpa client educationbachelor degree finance business administration equivalent experience demonstrated skill knowledge quickbooks adp payroll hris management office procedure strategic business communication experience using microsoft adp quickbooks tool equipment used laptop tablet multifunction printer voip phone system standard office equipment computer software platform quickbooks adp run comparable hris jotforms sharepoint client at physical demand physical demand described representative must met incumbent successfully perform essential function job reasonable accommodation may made enable otherwise qualified individual disability perform essential function employee required use arm hand finger eye operate equipment specific vision ability required job include close vision extended period ability adjust focus needed work environment work environment characteristic described representative employee encounter performing essential function job reasonable accommodation may made enable individual disability perform essential function work generally performed typical office surroundings noise level work environment generally quiet background check drug screen reference required,milford ct,0.0647711871934175,-0.2648492148824406,mcinnis inc,1,-0.0069063377812296
3842528795,human resource information system specialist,position overview talentooze mission provide professional rewarding career opportunity aim set unleash potential ultimately bring steady opportune development working exceptional client public comprehensive institution hold distinctive position one state oldest public university offering access higher education student diverse background educational need title human resource information system specialist hris specialist level iii work schedule monday friday pm central time remote employment type contract long term reporting human resource avp cfo supporting maintaining process procedure client human resource department execute duty full alignment university policy supervision human resource avp covering aspect department reporting operation issue resolution client utilizes ellucian banner erp platform university business operation including student enrollment financial transaction employment vendor relation much like major corporation utilize erp platform staffing opportunity sponsored university human resource finance department department seeking assistance information technologist trained experienced function operation human resource office would include knowledge experience area employment employee benefit payroll experienced information technologist work ellucian banner evisions argo using retrieve data banner analyze using evisions argo deliver critical departmental report senior university leadership would expected write new retrieval query update current outdated query customize report required university provide insight necessary make timely decision hris specialist expected deliver flexible powerful reporting providing university senior leadership ability make knowledgeable informed business decision special duty may include function single technical authority information technology related service human resource employment data integrity accuracy across hr system banner payroll data integrity accuracy across hr system banner employee benefit reporting integrity accuracy across hr system banner validate data integrity generation data integrity running query analyzing data related compensation classification benefit payroll integration file ensure data loaded correctly resolve error benefit payroll hr partner audit hr system maintenance data request reporting review troubleshoot identify reconcile data testing system change upgrade new implementation university well technical project necessary open enrollment student work study ensure accurate consistent employment personal data entered system liaison party partner provide guidance unexpected result process flaw recommend process improvement alternate method innovative solution help streamline facilitate new level quality user procedure guideline sop needed sound exciting yes okay still interested let tell need qualify role qualification seven year experience included performing duty comparable listed bachelor degree accredited institution related business curriculum accounting business administration finance economics management science certified hris professional designation proficiency argo reporting tool oracle advanced java c programmingproficiency m office demonstrated technical aptitudefamiliarity human resource policy attention detail enjoys data understands importance analytical work ethic ability multitask manage multiple competing communication skill written verbal work independently well part larger team flexible adaptable work manage confidential information document background open conversation background skill career goal team recruiter genuinely care career path submit resume let talk,united state,3.065086430700624,3.4420109331854936,talentooze,0,-0.245282311362518
3843043188,oracle analyst,oracle analyst tampa fltop oracle procure pay invoice payment purchase order gathering requirement functional testing global deployment would ideal intake call note citi supply chain operation sr business analyst procure pay piece preferred candidate must willing learn piece partnership manager assignment oracle similar skill set comparable tool look started operation background got business analyst space would ok global deployment experience functional config change technology role functional testing business analysis gather requirement scope hand tech partner communication skill really important since global role need deal sort geography sql required fieldglass note help job summary role oracle business analyst sr supply chain operation system advanced oracle ebusienss suite expertise oracle account payable ap internet procurement ip purchase order po module knowledge required individual need advanced familiarity overall oracle ebusiness suite product develop maintain partnership stakeholder business usual bau support role also requires strong understanding system implementation methodology job description coordinate drive successful timely implementation platform ideal candidate would work collaboratively functional technology team member completion number program project addition successfully completing bau production support activity experience either implementing erp application deep experience supporting using erp application position requires dynamic person adapt quickly different challenge opportunity program successful candidate expert problem solver work well within team environment required involved system implementation system enhancement project provide system support responsible system configuration maintenance meet business requirement ability work multiple group across region coordinate session business development team gather requirement develop business requirement documentation brd new implementation system upgrade enhancement release coordinate engage internal development team delivery code enhancement timely manner review create functional configuration setup documentation procedure meet citi requirement suggest solution country regional implementation team enhance existing process meet standard requirement provide global functional support account payable module inclusive software functionality upgrade coordination user acceptance testing work stakeholder provide sign facilitate meeting provide meeting minute effectively work development ap operation prioritize requirement delivery wave write test script needed ensure traceability back system requirement identify appropriately communicate program risk including reaching esc senior management appropriate highlight risk confirm risk mitigation plan provide project plan input release management ensure functional task identified properly estimated plan resolve complex production support issue partner citi department across multiple business process location service center ability write clear concise manner ability demonstrate strong problem resolution skill expected work weekend late hour needed support achieve key program milestone qualification year oracle project implementation application support experience global environment microsoft office skill required advanced business acumen knowledge entire supply chain process function mission sql skill required,tampa fl,-0.1344684969457328,-0.1103967087129433,global opine staffing,0,-0.0069063377812296
3843083239,peoplesoft fscm functional analyst gl kk module,mnk infotech inc looking peoplesoft functional analyst one government client location houston downtown tx hybrid position duration chance extension u citizen green card holder ead card holder work eligible apply local preferred top skill hand experience supporting peoplesoft kk commitment control peoplesoft gl general ledger moduleskk using fluid screen modulespeoplesoft pum peopletools job description requirement peoplesoft functional knowledge general ledger gl commitment control cc ability write functional specification ability communicate effectively business development reconfiguration systemexperience working flow accounting transaction overall interaction general ledger commitment control,houston tx,-0.0993085526858827,-0.1103967087129433,mnk infotech,0,-0.0069063377812296
3843103150,aba education paraprofessional various location,amazing rbt aba therapist special education paraprofessional various opportunity throughout nj center school district preschool home uncommon thread many benefit full time center enjoy comfort steady hour every week competitive salary pto holiday birthday employer paid health benefit single salaried partnered funex offer staff discount deal movie amusement park gym membership dining vacation much support professional development bcbas case manager administrationnj university partnership offer discount tut employeespossible supervision hour bcba candidate school district preschool home competitive salary partnered funex offer staff discount deal movie amusement park gym membership dining vacation much support professional development bcbas case manager administrationnj university partnership offer discount tut employeespossible supervision hour bcba service provided day week hour may vary look forward join amazing team apply today learn make uncommon thread leading provider aba service together make difference child life expand career job type pay per year center hourly assignment k matchingdental insurancehealth insurancelife insurancepaid time offvision insurance patient demographic child schedule monday friday education bachelor preferred willingness required work location road,stirling nj,-0.1227485155257828,-0.1103967087129433,uncommon thread,1,-0.2453538722025851
